image_path,label,group,source,label_file
dataset_grupo_8_reescalado\esp\esp_0019.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0045.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_69.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0351.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202320_212682.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0363.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0072.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_103.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0261.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0279.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_077.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_073.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_016.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_057.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0564.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0102.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203009_716726.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202937_404013.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0129.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202821_412769.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195859_668100.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202240_090812.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0393.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_200848_682635.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0577.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0267.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202331_619736.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0406.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202749_016777.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0494.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_118.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0508.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0197.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202305_820176.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202930_239330.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0274.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_181.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0375.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_182.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202318_054751.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_048.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0332.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0236.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0137.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202820_402497.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0188.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0171.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0339.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0507.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202910_826332.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0138.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0091.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0232.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_046.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0524.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202904_860483.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_66.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0223.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0210.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0257.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202750_450045.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0247.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202313_508357.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0458.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0057.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0109.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0020.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0075.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_151.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202923_999826.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0235.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203003_908371.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_095.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0573.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195704_537632.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_200701_051475.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202956_844618.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_103.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0568.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0221.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0473.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_050.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0360.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0410.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0186.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_23.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_122.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_96.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0296.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0217.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202307_329845.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0033.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0145.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202754_611656.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0122.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_053.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201209_109373.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_200734_199506.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0543.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202831_837270.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0231.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203016_594668.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_067.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0110.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0066.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_199.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0259.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0160.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202927_866270.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202907_258463.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0343.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0142.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0052.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202958_670254.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_042.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0233.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201049_270521.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203005_133025.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0519.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0374.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202326_139427.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_065.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0144.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0215.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0258.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_179.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0222.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0538.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0511.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0350.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0178.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0113.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0594.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0202.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0447.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0174.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0084.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_185.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202954_059695.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195814_570246.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_137.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202308_697404.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0518.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0127.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0381.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202329_138316.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0034.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203023_348364.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203011_486511.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0347.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202308_970832.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202933_824093.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0143.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202917_424566.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_025.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0164.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0309.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0432.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0100.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0228.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_126.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_95.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_129.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0301.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202832_113120.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0189.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202312_332551.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0478.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0169.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202929_013696.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0092.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0023.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_123.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0128.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203011_047056.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0575.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0178.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_059.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201039_124071.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_147.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_088.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0040.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0532.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0225.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
